time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-04T05:40:20.780Z,33.1731667,-116.0301667,7.13,2.43,ml,78,28,0.1129,0.19,ci,ci37378642,2018-10-04T16:19:55.690Z,"10km ENE of Ocotillo Wells, CA",earthquake,0.14,0.63,0.147,89,reviewed,ci,ci
2018-10-04T05:40:05.960Z,37.3811667,-118.5065,12.53,0.46,md,5,137,0.05317,0.05,nc,nc73093296,2018-10-04T15:55:02.582Z,"5km WNW of West Bishop, CA",earthquake,0.7,1.04,0.072,5,reviewed,nc,nc
2018-10-04T05:39:36.010Z,36.4733333,-121.0495,5.08,0.94,md,10,148,0.05438,0.01,nc,nc73093291,2018-10-04T18:07:02.350Z,"11km SE of Pinnacles, CA",earthquake,0.45,1.72,0.194,9,reviewed,nc,nc
2018-10-04T05:34:14.360Z,37.3773333,-118.5066667,12.85,0.58,md,5,134,0.05114,0.03,nc,nc73093286,2018-10-04T16:40:02.809Z,"5km WNW of West Bishop, CA",earthquake,0.62,0.85,0.192,5,reviewed,nc,nc
2018-10-04T05:31:27.820Z,46.3088333,-122.1953333,13.44,0.1,ml,10,147,0.04447,0.14,uw,uw61434496,2018-10-04T17:59:17.540Z,"28km SSE of Morton, Washington",earthquake,0.54,0.8,0.048,6,reviewed,uw,uw
2018-10-04T05:24:09.850Z,60.0966,-141.5338,0,1.6,ml,,,,1.18,ak,ak20270743,2018-10-04T05:27:02.435Z,"50km E of Cape Yakataga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-04T05:18:16.058Z,69.296,-146.4269,6,1.7,ml,,,,0.63,ak,ak20270740,2018-10-04T05:25:20.381Z,"129km SE of Prudhoe Bay, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-04T05:17:02.830Z,34.0373333,-118.8655,10.86,1.24,ml,10,206,0.04737,0.13,ci,ci37378634,2018-10-04T16:51:36.340Z,"6km NW of Malibu, CA",earthquake,0.48,0.54,0.103,12,reviewed,ci,ci
2018-10-04T05:07:20.030Z,-18.054,-178.6064,541.98,4.2,mb,,74,3.195,0.88,us,us1000h6u7,2018-10-04T07:26:42.040Z,"280km SE of Lambasa, Fiji",earthquake,11.8,8.8,0.056,87,reviewed,us,us
2018-10-04T05:04:58.490Z,35.5436667,-120.7796667,3.48,1.09,md,35,78,0.04845,0.04,nc,nc73093281,2018-10-04T17:15:12.196Z,"7km W of Templeton, CA",earthquake,0.15,0.32,0.361,14,reviewed,nc,nc
2018-10-04T05:03:30.740Z,17.9073,-67.048,11,1.71,md,3,327,0.0622,0.03,pr,pr2018277005,2018-10-04T09:33:16.566Z,"7km S of La Parguera, Puerto Rico",earthquake,1.09,0.52,0.09,3,reviewed,pr,pr
2018-10-04T04:48:35.150Z,36.5716667,-121.1385,8.96,2.03,md,46,44,0.03341,0.06,nc,nc73093276,2018-10-04T20:20:02.900Z,"4km N of Pinnacles, CA",earthquake,0.14,0.26,0.237,43,reviewed,nc,nc
2018-10-04T04:42:18.710Z,32.8128333,-115.4568333,9.92,1.68,ml,24,61,0.0113,0.26,ci,ci37378618,2018-10-04T15:54:55.024Z,"7km W of Holtville, CA",earthquake,0.41,0.59,0.105,13,reviewed,ci,ci
2018-10-04T04:41:04.240Z,32.5673333,-115.2933333,18.5,2.18,ml,24,58,0.1311,0.24,ci,ci37378610,2018-10-04T15:51:34.903Z,"6km E of Puebla, B.C., MX",earthquake,0.46,0.77,0.227,32,reviewed,ci,ci
2018-10-04T04:39:28.690Z,19.5028324,-155.6490021,2.86,1.88,md,13,95,0.03843,0.17,hv,hv70630842,2018-10-04T04:42:37.830Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.45,1.12,0.29,3,automatic,hv,hv
2018-10-04T04:36:37.450Z,39.711,-110.6296667,-1.63,1.43,ml,8,84,0.03915,0.08,uu,uu60299397,2018-10-04T14:54:12.010Z,"19km NE of Price, Utah",earthquake,0.33,0.35,0.15,2,reviewed,uu,uu
2018-10-04T04:33:44.110Z,33.662,-116.7568333,14.53,0.65,ml,39,44,0.06058,0.14,ci,ci37378602,2018-10-04T15:34:24.039Z,"9km SSW of Idyllwild, CA",earthquake,0.16,0.24,0.122,19,reviewed,ci,ci
2018-10-04T04:33:39.930Z,33.6686667,-116.7536667,14.45,0.3,ml,19,115,0.05368,0.11,ci,ci37197668,2018-10-04T15:40:59.344Z,"9km SSW of Idyllwild, CA",earthquake,0.3,0.4,0.076,7,reviewed,ci,ci
2018-10-04T04:30:55.896Z,68.8911,-146.7648,8,2.2,ml,,,,0.48,ak,ak20270730,2018-10-04T04:45:17.888Z,"98km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-04T04:29:56.010Z,36.0165,-120.5756667,4.91,0.57,md,14,119,0.03244,0.05,nc,nc73093266,2018-10-04T17:13:03.033Z,"18km NW of Parkfield, CA",earthquake,0.38,0.63,0.056,4,reviewed,nc,nc
2018-10-04T04:18:12.494Z,66.4231,-147.9104,26,1.7,ml,,,,1.21,ak,ak20270717,2018-10-04T04:24:48.664Z,"118km W of Fort Yukon, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-04T04:16:21.000Z,-17.8648,-178.5383,579.32,5.5,mww,,36,3.249,1.05,us,us1000h6th,2018-10-04T19:32:38.040Z,"273km SE of Lambasa, Fiji",earthquake,10.3,6.5,0.069,20,reviewed,us,us
2018-10-04T03:58:51.070Z,33.2293333,-116.7401667,10.64,0.67,ml,20,63,0.01693,0.17,ci,ci37378586,2018-10-04T13:36:11.312Z,"2km ESE of Lake Henshaw, CA",earthquake,0.26,0.47,0.115,16,reviewed,ci,ci
2018-10-04T03:55:17.520Z,-36.1573,52.5161,10,4.8,mb,,86,12.12,0.65,us,us1000h6ta,2018-10-04T04:11:06.040Z,"Southwest Indian Ridge",earthquake,10.5,1.6,0.139,16,reviewed,us,us
2018-10-04T03:52:04.702Z,69.7931,-144.3143,10.5,2,ml,,,,1.37,ak,ak20270711,2018-10-04T03:57:19.122Z,"46km SW of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-04T03:46:57.000Z,18.9446,-64.0451,31,3.58,md,13,235,1.3195,0.37,pr,pr2018277000,2018-10-04T04:57:09.972Z,"83km NE of Road Town, British Virgin Islands",earthquake,3.65,27.14,0.19,12,reviewed,pr,pr
2018-10-04T03:41:33.020Z,56.0662,163.8376,11.54,5.1,mb,,73,4.291,1,us,us1000h6t5,2018-10-04T04:05:02.040Z,"86km ESE of Ust'-Kamchatsk Staryy, Russia",earthquake,6.4,3.7,0.029,377,reviewed,us,us
2018-10-04T03:27:52.280Z,37.402,-118.5133333,8.88,0.23,md,5,160,0.06292,0.01,nc,nc73093256,2018-10-04T16:30:02.737Z,"7km NW of West Bishop, CA",earthquake,0.53,1.08,0.255,5,reviewed,nc,nc
2018-10-04T03:22:05.700Z,62.2493,-147.9734,43.9,1.1,ml,,,,0.32,ak,ak20270701,2018-10-04T16:40:27.169Z,"68km NE of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-04T03:15:39.550Z,38.8408318,-122.8236694,1.48,0.89,md,8,94,0.009497,0.01,nc,nc73093251,2018-10-04T03:41:03.594Z,"9km WNW of Cobb, CA",earthquake,0.35,0.99,,1,automatic,nc,nc
2018-10-04T03:15:16.230Z,38.8414993,-122.8246689,1.78,0.57,md,7,112,0.008934,0.02,nc,nc73093246,2018-10-04T03:31:03.401Z,"9km WNW of Cobb, CA",earthquake,0.45,1.36,,1,automatic,nc,nc
2018-10-04T03:11:57.986Z,69.5775,-144.1644,0.1,3.4,ml,,,,0.68,ak,ak20270640,2018-10-04T15:58:34.040Z,"66km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-04T03:06:50.460Z,37.3086667,-121.6791667,6.6,0.95,md,17,81,0.04398,0.03,nc,nc73093241,2018-10-04T23:58:08.274Z,"14km E of Seven Trees, CA",earthquake,0.19,0.37,0.226,17,reviewed,nc,nc
2018-10-04T03:06:26.665Z,39.2323,-120.0931,7.9,0.1,ml,5,91.74,0.036,0.045,nn,nn00659645,2018-10-04T23:13:48.894Z,"3km WSW of Tahoe Vista, California",earthquake,,1.9,0.43,3,reviewed,nn,nn
2018-10-04T03:00:13.720Z,68.8919,-147.7487,0.1,2.9,ml,,,,0.6,ak,ak20270632,2018-10-04T03:09:49.581Z,"124km NW of Arctic Village, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-04T02:59:35.660Z,36.0141667,-120.5736667,2.87,-0.03,md,8,239,0.03042,0.03,nc,nc73093236,2018-10-04T23:55:37.019Z,"18km NW of Parkfield, CA",earthquake,1.21,1.73,,1,reviewed,nc,nc
2018-10-04T02:57:15.750Z,57.899,-156.8678333,13.33,1.33,ml,9,185,0.0985,0.29,av,av70805789,2018-10-04T18:04:23.850Z,"88km S of King Salmon, Alaska",earthquake,1.11,0.75,0.215,9,reviewed,av,av
2018-10-04T02:54:26.800Z,69.5414,-143.8755,2.5,2.8,ml,,,,0.75,ak,ak20270626,2018-10-04T03:00:09.695Z,"66km S of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-04T02:45:21.020Z,33.5105,-116.7983333,3.53,0.58,ml,31,49,0.002513,0.13,ci,ci37378562,2018-10-04T15:24:03.666Z,"10km NE of Aguanga, CA",earthquake,0.14,0.28,0.086,14,reviewed,ci,ci
2018-10-04T02:17:42.280Z,48.9711667,-125.2866667,4.86,1.37,ml,8,111,0.1394,0.92,uw,uw61434461,2018-10-04T18:10:21.230Z,"19km ENE of Ucluelet, Canada",earthquake,3.46,76.86,0.139,4,reviewed,uw,uw
2018-10-04T02:07:22.310Z,19.1056,-67.9441,72,2.85,md,4,213,1.38,0.44,pr,pr2018277004,2018-10-04T09:32:49.670Z,"75km NE of Punta Cana, Dominican Republic",earthquake,5.34,8.87,0.32,4,reviewed,pr,pr
2018-10-04T01:51:34.049Z,68.8495,-147.8555,0.1,2.3,ml,,,,1.01,ak,ak20270448,2018-10-04T01:57:17.462Z,"124km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-04T01:48:57.713Z,69.5727,-144.1441,4.5,2.8,ml,,,,0.53,ak,ak20270446,2018-10-04T02:00:00.029Z,"65km SSW of Kaktovik, Alaska",earthquake,,1,,,automatic,ak,ak
2018-10-04T01:45:44.670Z,68.873,-147.8482,0.1,2.4,ml,,,,0.78,ak,ak20270442,2018-10-04T01:50:10.397Z,"125km NW of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-04T01:42:48.786Z,68.924,-147.7609,0,3.2,ml,,,,0.82,ak,ak20270439,2018-10-04T01:55:35.249Z,"127km NW of Arctic Village, Alaska",earthquake,,1,,,automatic,ak,ak
2018-10-04T01:38:14.580Z,36.6205,-121.2275,4.93,2.18,md,55,65,0.05457,0.06,nc,nc73093226,2018-10-04T05:21:04.175Z,"12km NW of Pinnacles, CA",earthquake,0.13,0.31,0.186,51,reviewed,nc,nc
2018-10-04T01:37:45.310Z,18.9958333,-155.4375,33.32,1.85,md,28,228,0.1604,0.13,hv,hv70630557,2018-10-04T21:43:04.380Z,"23km S of Pahala, Hawaii",earthquake,0.64,0.96,0.056,14,reviewed,hv,hv
2018-10-04T01:23:05.540Z,37.6201667,-118.8585,5.03,0.43,md,11,110,0.003725,0.06,nc,nc73093221,2018-10-04T01:55:03.789Z,"11km E of Mammoth Lakes, CA",earthquake,0.73,0.9,0.158,11,reviewed,nc,nc
2018-10-04T01:20:51.690Z,34.1125,-117.7876667,15.51,0.9,ml,22,95,0.1244,0.21,ci,ci37378546,2018-10-04T15:18:44.213Z,"2km ENE of San Dimas, CA",earthquake,0.6,1.05,0.078,8,reviewed,ci,ci
2018-10-04T01:16:15.952Z,38.3556,-118.9143,9.6,0.8,ml,7,182.23,0.338,0.1258,nn,nn00659641,2018-10-04T22:52:14.776Z,"29km ENE of Bridgeport, California",earthquake,,14.8,0.05,3,reviewed,nn,nn
2018-10-04T01:14:10.074Z,68.8319,-147.9056,10.6,2.1,ml,,,,0.81,ak,ak20270433,2018-10-04T01:17:40.751Z,"124km NW of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-04T01:11:40.093Z,68.8741,-147.7722,7.9,3.1,ml,,,,0.57,ak,ak20270427,2018-10-04T01:17:40.508Z,"123km NW of Arctic Village, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-04T01:06:18.743Z,38.72,-117.0291,0,1.7,ml,18,119.17,0.165,0.4438,nn,nn00659533,2018-10-04T17:50:29.320Z,"74km NNE of Tonopah, Nevada",explosion,,3.4,0.26,14,reviewed,nn,nn
2018-10-04T01:00:47.250Z,33.504,-116.7895,4.23,0.45,ml,28,38,0.01232,0.12,ci,ci37378538,2018-10-04T15:11:09.030Z,"10km NE of Aguanga, CA",earthquake,0.16,0.33,0.111,10,reviewed,ci,ci
2018-10-04T00:41:10.891Z,67.7282,-156.7526,0,1.7,ml,,,,0.82,ak,ak20270423,2018-10-04T00:45:10.394Z,"91km N of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-04T00:40:45.930Z,38.3364,-96.8258,5,2.4,mb_lg,,157,0.781,0.17,us,us1000h6q2,2018-10-04T02:59:15.040Z,"16km E of Marion, Kansas",earthquake,2.4,2,0.08,41,reviewed,us,us
2018-10-04T00:36:12.020Z,64.9397,-147.3056,0,1.4,ml,,,,1.24,ak,ak20270420,2018-10-04T00:46:52.084Z,"18km NE of Badger, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-04T00:31:50.670Z,33.5023333,-116.7993333,3.78,1.64,ml,52,31,0.01005,0.17,ci,ci37378522,2018-10-04T16:37:21.850Z,"9km NE of Aguanga, CA",earthquake,0.14,0.35,0.193,27,reviewed,ci,ci
2018-10-04T00:26:24.353Z,60.2381,-151.5878,59.3,2.4,ml,,,,0.54,ak,ak20270413,2018-10-04T00:32:39.021Z,"21km SW of Cohoe, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-04T00:25:57.130Z,32.8118333,-115.4536667,11.92,1.87,ml,27,49,0.008702,0.3,ci,ci37378506,2018-10-04T15:05:34.037Z,"7km W of Holtville, CA",earthquake,0.42,0.51,0.162,37,reviewed,ci,ci
2018-10-04T00:24:47.030Z,36.0306667,-120.5935,3.42,0.51,md,21,117,0.03812,0.07,nc,nc73093211,2018-10-04T01:13:03.766Z,"21km NW of Parkfield, CA",earthquake,0.33,0.62,0.128,7,reviewed,nc,nc
2018-10-04T00:24:29.180Z,32.8463333,-115.4656667,15.23,1.27,ml,14,85,0.02943,0.31,ci,ci37378498,2018-10-04T14:59:14.702Z,"9km WNW of Holtville, CA",earthquake,0.7,1.03,0.126,6,reviewed,ci,ci
2018-10-04T00:23:07.520Z,32.5438333,-115.2808333,20.65,2.29,ml,25,90,0.1256,0.26,ci,ci37378490,2018-10-04T14:53:27.824Z,"7km ESE of Puebla, B.C., MX",earthquake,0.53,0.94,0.14,48,reviewed,ci,ci
2018-10-04T00:21:52.777Z,37.5353,-117.2149,3.5,0.9,ml,14,111.19,0.213,0.1353,nn,nn00659527,2018-10-04T18:27:31.062Z,"19km S of Goldfield, Nevada",earthquake,,2.5,0.31,9,reviewed,nn,nn
2018-10-04T00:20:23.480Z,17.9468,-66.2608,13,1.65,md,3,211,0.1551,0.12,pr,pr2018277002,2018-10-04T09:30:40.863Z,"4km SW of Coqui, Puerto Rico",earthquake,0.59,0.55,0.31,3,reviewed,pr,pr
2018-10-04T00:19:25.680Z,19.351,-68.4435,66,2.72,md,8,246,0.8394,0.61,pr,pr2018277003,2018-10-04T09:32:09.951Z,"75km ENE of Miches, Dominican Republic",earthquake,3.79,8.41,0.15,7,reviewed,pr,pr
2018-10-04T00:08:21.392Z,55.8968,-149.2275,7.2,3.1,ml,,,,0.61,ak,ak20270410,2018-10-04T01:00:54.960Z,"286km SE of Kodiak, Alaska",earthquake,,3.9,,,reviewed,ak,ak
2018-10-04T00:02:26.910Z,19.0896,-67.667,82,2.82,md,10,215,0.8342,0.54,pr,pr2018277001,2018-10-04T09:29:48.886Z,"89km NW of San Antonio, Puerto Rico",earthquake,4.66,7.43,0.3,10,reviewed,pr,pr
2018-10-04T00:02:25.600Z,38.8359985,-122.8288345,1.14,0.94,md,11,71,0.01374,0.03,nc,nc73093201,2018-10-04T00:27:03.504Z,"9km NW of The Geysers, CA",earthquake,0.28,0.63,0.07,2,automatic,nc,nc
2018-10-04T00:00:12.960Z,36.4878333,-121.0361667,6.64,1.37,md,9,249,0.0645,0.07,nc,nc73093206,2018-10-04T00:59:02.682Z,"11km ESE of Pinnacles, CA",earthquake,0.62,1.18,0.093,10,reviewed,nc,nc
2018-10-03T23:59:42.790Z,-56.1601,-27.1846,75.39,5.2,mb,,61,18.64,0.79,us,us1000h6q0,2018-10-04T00:58:47.040Z,"60km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,10.1,5.4,0.092,39,reviewed,us,us
2018-10-03T23:58:10.041Z,61.4547,-149.7769,28.4,1.5,ml,,,,0.38,ak,ak20270407,2018-10-04T00:12:51.508Z,"11km SW of Knik-Fairview, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-03T23:53:02.460Z,30.7125,57.2939,10,4.3,mb,,82,5.557,0.77,us,us1000h6pj,2018-10-04T00:20:00.040Z,"51km NNE of Kerman, Iran",earthquake,6.3,1.9,0.101,28,reviewed,us,us
2018-10-03T23:51:17.330Z,15.2728,-90.9576,10,4,mb,,91,0.527,1.11,us,us1000h6pi,2018-10-04T00:10:46.040Z,"7km NW of San Andres Sajcabaja, Guatemala",earthquake,3.3,1.5,0.119,19,reviewed,us,us
2018-10-03T23:50:08.670Z,36.535,-89.6353333,14.1,2.12,md,40,35,0.02757,0.1,nm,nm60241516,2018-10-04T12:17:44.452Z,"6km SSW of Lilbourn, Missouri",earthquake,0.25,0.23,0.067,23,reviewed,nm,nm
2018-10-03T23:41:18.220Z,38.7708333,-122.7193333,1.7,1.68,md,43,30,0.01019,0.08,nc,nc73093186,2018-10-04T03:36:02.431Z,"2km W of Anderson Springs, CA",earthquake,0.15,0.21,0.176,16,reviewed,nc,nc
2018-10-03T23:38:56.120Z,34.8421667,-118.7871667,-1.05,1.02,ml,9,85,0.06605,0.26,ci,ci37378482,2018-10-04T17:00:46.073Z,"7km E of Lebec, CA",quarry blast,0.57,31.61,0.1,13,reviewed,ci,ci
2018-10-03T23:34:44.200Z,38.8251667,-122.7956667,3.09,1.68,md,49,40,0.01139,0.06,nc,nc73093176,2018-10-04T01:23:02.826Z,"6km W of Cobb, CA",earthquake,0.14,0.19,0.203,17,reviewed,nc,nc
2018-10-03T23:29:04.710Z,36.4795,-121.0221667,6.55,1.26,md,11,153,0.05476,0.02,nc,nc73093171,2018-10-04T03:08:02.270Z,"12km ESE of Pinnacles, CA",earthquake,0.5,0.7,0.155,11,reviewed,nc,nc
2018-10-03T23:27:31.288Z,62.0935,-151.109,70.5,1.7,ml,,,,0.67,ak,ak20270398,2018-10-03T23:32:15.300Z,"58km WSW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-03T23:16:18.060Z,33.442,-116.6395,6.53,0.48,ml,26,79,0.01771,0.1,ci,ci37378458,2018-10-04T16:24:32.153Z,"13km SSE of Anza, CA",earthquake,0.18,0.27,0.109,8,reviewed,ci,ci
2018-10-03T23:07:43.670Z,38.8121681,-122.8318329,1.46,0.56,md,8,105,0.003894,0.03,nc,nc73093166,2018-10-03T23:22:03.139Z,"8km WNW of The Geysers, CA",earthquake,0.46,1.09,,1,automatic,nc,nc
2018-10-03T22:59:14.840Z,45.8255,-111.3518333,5.99,0.83,ml,6,116,0.3,0.27,mb,mb80312379,2018-10-04T22:05:52.470Z,"3km SSW of Manhattan, Montana",earthquake,2.83,15.11,0.174,2,reviewed,mb,mb
2018-10-03T22:44:28.632Z,68.4262,-148.3756,0.5,2.1,ml,,,,0.72,ak,ak20270395,2018-10-03T22:48:35.690Z,"121km WNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-03T22:42:18.490Z,33.2286667,-116.7456667,10.4,1.43,ml,65,21,0.01318,0.16,ci,ci37378434,2018-10-04T14:47:15.290Z,"2km SE of Lake Henshaw, CA",earthquake,0.13,0.28,0.158,38,reviewed,ci,ci
2018-10-03T22:37:13.510Z,19.3993333,-155.0995,-0.72,1.2,md,16,105,0.01145,0.1,hv,hv70630262,2018-10-04T02:16:16.190Z,"12km S of Fern Acres, Hawaii",earthquake,0.17,0.23,0.171,4,reviewed,hv,hv
2018-10-03T22:35:56.670Z,45.8488333,-111.343,5.91,0.98,ml,5,202,0.315,0.08,mb,mb80312429,2018-10-04T23:23:17.340Z,"1km SW of Manhattan, Montana",earthquake,1.19,6.49,0.012,2,reviewed,mb,mb
2018-10-03T22:32:30.690Z,37.6936667,-122.508,4.26,1.33,md,20,167,0.02384,0.15,nc,nc73093161,2018-10-04T01:55:03.018Z,"4km W of Daly City, CA",earthquake,0.41,0.67,0.17,12,reviewed,nc,nc
2018-10-03T22:05:57.780Z,45.0751667,-122.4778333,-0.83,1.79,ml,12,75,0.1307,0.3,uw,uw61434396,2018-10-04T18:18:18.020Z,"11km SE of Molalla, Oregon",explosion,1.18,31.61,0.197,9,reviewed,uw,uw
2018-10-03T22:04:08.300Z,46.9126667,-112.5513333,12.81,1.01,ml,11,117,0.083,0.12,mb,mb80312374,2018-10-04T21:56:40.980Z,"10km ESE of Lincoln, Montana",earthquake,0.4,0.39,0.158,3,reviewed,mb,mb
2018-10-03T21:52:47.830Z,46.1713333,-122.3425,10.35,0.02,ml,8,236,0.006567,0.11,uw,uw61434391,2018-10-05T21:46:14.150Z,"30km NNE of Amboy, Washington",earthquake,0.54,0.71,0.118,4,reviewed,uw,uw
2018-10-03T21:49:41.720Z,58.1728333,-155.3603333,-2.2,1,ml,6,238,0.041,0.14,av,av61791371,2018-10-03T22:35:22.670Z,"95km SE of King Salmon, Alaska",earthquake,0.7,2.54,0.195,6,reviewed,av,av
2018-10-03T21:44:21.970Z,7.0935,125.8286,49,4.4,mb,,122,0.248,1.08,us,us1000h6lu,2018-10-03T22:39:42.040Z,"5km ESE of Aumbay, Philippines",earthquake,8,5.6,0.124,19,reviewed,us,us
2018-10-03T21:43:24.066Z,39.3826,-119.9734,4.1,0.3,ml,4,267.51,0.102,0.0619,nn,nn00659522,2018-10-04T02:05:20.051Z,"14km N of Incline Village, Nevada",earthquake,,9.4,0.36,3,reviewed,nn,nn
2018-10-03T21:42:54.690Z,33.5073333,-116.7948333,3.97,0.47,ml,25,58,0.006818,0.11,ci,ci37378426,2018-10-04T14:34:28.223Z,"10km NE of Aguanga, CA",earthquake,0.18,0.3,0.11,9,reviewed,ci,ci
2018-10-03T21:33:14.970Z,34.3175,-116.9065,-1.35,1.28,ml,13,124,0.05631,0.27,ci,ci37378410,2018-10-04T16:47:43.554Z,"8km N of Big Bear Lake, CA",quarry blast,1.06,31.61,0.108,26,reviewed,ci,ci
2018-10-03T21:27:06.744Z,37.1839,-116.0817,0.3,-0.1,ml,7,110.51,0.017,0.0894,nn,nn00659521,2018-10-04T02:05:18.610Z,"67km ENE of Beatty, Nevada",earthquake,,3.6,0.29,4,reviewed,nn,nn
2018-10-03T21:20:52.012Z,39.7253,-120.0189,6.2,-0.1,ml,4,234.77,0.126,0.077,nn,nn00659520,2018-10-04T02:05:17.331Z,"6km NW of Cold Springs, Nevada",earthquake,,5.1,0,1,reviewed,nn,nn
2018-10-03T21:18:49.190Z,49.4178333,-120.5783333,-1.5,1.88,ml,8,266,0.9168,0.44,uw,uw61434381,2018-10-04T19:50:55.940Z,"6km SW of Princeton, Canada",explosion,3.2,31.61,0.103,7,reviewed,uw,uw
2018-10-03T20:59:40.520Z,19.5148333,-155.66,4.65,1.45,md,32,134,0.03022,0.12,hv,hv70630042,2018-10-04T20:09:30.930Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.48,0.124,13,reviewed,hv,hv
2018-10-03T20:59:32.320Z,38.8378333,-122.8251667,1.95,0.28,md,14,88,0.008095,0.03,nc,nc73093136,2018-10-03T22:50:02.875Z,"9km NW of The Geysers, CA",earthquake,0.25,0.51,0.261,3,reviewed,nc,nc
2018-10-03T20:55:57.380Z,52.0798333,-176.1021667,4.26,0.9,mh,6,137,0.02866,0.17,av,av70806164,2018-10-05T23:51:26.670Z,"44km ENE of Adak, Alaska",earthquake,0.81,0.56,,0,reviewed,av,av
2018-10-03T20:54:26.560Z,52.0731667,-176.1525,3.9,0.48,ml,4,152,0.01873,0.19,av,av70805744,2018-10-03T22:19:16.500Z,"40km ENE of Adak, Alaska",earthquake,2.01,1.82,,1,reviewed,av,av
2018-10-03T20:51:44.440Z,52.047,-176.1265,4.24,0.37,ml,4,206,0.01477,0.15,av,av70805739,2018-10-03T22:13:46.930Z,"40km ENE of Adak, Alaska",earthquake,0.72,1.02,0.017,2,reviewed,av,av
2018-10-03T20:46:09.020Z,52.051,-176.1441667,4.98,0.5,mh,4,235,0.004139,0.1,av,av70805734,2018-10-03T22:14:20.950Z,"40km ENE of Adak, Alaska",earthquake,0.59,0.73,,0,reviewed,av,av
2018-10-03T20:42:06.590Z,32.9153333,-116.941,-0.2,1.68,ml,51,35,0.08022,0.29,ci,ci37378362,2018-10-04T14:29:39.575Z,"7km NNW of Lakeside, CA",quarry blast,0.34,31.61,0.176,21,reviewed,ci,ci
2018-10-03T20:39:29.870Z,34.8435,-118.8118333,-1.09,1.34,ml,7,143,0.05829,0.12,ci,ci37378370,2018-10-04T16:54:55.620Z,"5km E of Lebec, CA",quarry blast,0.53,31.61,0.122,4,reviewed,ci,ci
2018-10-03T20:39:21.860Z,52.0855,-176.14,2.94,0.8,mh,5,155,0.02408,0.23,av,av70805729,2018-10-03T22:15:01.600Z,"42km ENE of Adak, Alaska",earthquake,0.9,1.96,,0,reviewed,av,av
2018-10-03T20:38:37.360Z,52.0626667,-176.1198333,4.03,0.5,mh,4,127,0.01842,0.1,av,av70805724,2018-10-03T22:15:07.770Z,"42km ENE of Adak, Alaska",earthquake,0.46,0.95,,0,reviewed,av,av
2018-10-03T20:37:17.513Z,63.196,-151.3501,0,1.9,ml,,,,0.95,ak,ak20270386,2018-10-03T20:42:34.087Z,"116km NNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-03T20:35:28.280Z,33.2213333,-117.1605,-0.26,1.09,ml,20,112,0.06999,0.26,ci,ci37378354,2018-10-04T16:09:37.645Z,"8km ENE of Vista, CA",quarry blast,0.48,31.61,0.162,18,reviewed,ci,ci
2018-10-03T20:34:09.450Z,52.0646667,-176.101,-1.8,0.3,mh,4,121,0.02995,0.16,av,av70805719,2018-10-03T22:15:40.070Z,"43km ENE of Adak, Alaska",earthquake,0.33,2.49,,0,reviewed,av,av
2018-10-03T20:33:47.490Z,52.0683333,-176.1095,-1.8,0.5,mh,4,111,0.02672,0.14,av,av70805714,2018-10-03T22:16:20.190Z,"43km ENE of Adak, Alaska",earthquake,0.27,2.03,,0,reviewed,av,av
2018-10-03T20:33:39.870Z,52.0573333,-176.1123333,3.41,0.7,mh,5,101,0.02143,0.07,av,av70805709,2018-10-03T22:16:25.550Z,"42km ENE of Adak, Alaska",earthquake,0.4,0.8,,0,reviewed,av,av
